post_id,post_date,is_published,email_sent_at,inbox_sent_at,type,audience,title,subtitle,podcast_url
147955746.reknete-problem-ne-reseni,2024-08-21T09:00:34.187Z,true,,,newsletter,everyone,"Řekněte, jaký řešíte problém, ne jaké potřebujete řešení",,
147955367.cesi-se-ai-neboji-ale-nepouzivaji-ji,2024-08-21T08:30:01.032Z,true,,,newsletter,everyone,"V Česku se AI nebojíme, ale nepoužíváme ji",,
147955247.kde-najit-schopne-designery,2024-08-21T08:01:15.054Z,true,,,newsletter,everyone,Kde najít schopné designéry,,
147918654.mafra-consent-or-pay,2024-08-20T11:35:08.893Z,true,,,newsletter,everyone,"Mafra chystá „souhlas, nebo plať“",,
147892988.rusko-zarizlo-youtube-google-prijmy,2024-08-19T18:32:32.584Z,true,,,newsletter,everyone,"Rusko zařízlo Youtube, Google příjmy z AdSense",,
147876195.internetovy-manifest-po-15-letech,2024-09-07T05:01:03.110Z,true,,,newsletter,everyone,Internetový manifest po 15 letech stále aktuální,,
147847114.novinky-ktere-zefektivnily-praci,2024-08-19T06:00:54.802Z,true,,,newsletter,everyone,Novinky které zefektivnily práci s Figmou,,
147846223.google-vytvari-duplicity-parametrem-srsltid,2024-08-19T05:01:40.098Z,true,,,newsletter,everyone,Google vytváří duplicity URL parametrem srsltid v hledání produktů,,
147844467.figma-slavi-dvanactiny,2024-08-18T13:55:00.188Z,true,,,newsletter,everyone,Figma slaví dvanáctiny,,
147843334.digitalni-stopy-zatezuji-planetu,2024-08-18T12:42:53.524Z,true,,,newsletter,everyone,Digitální stopy zatěžují planetu,,
147842755.vyhedavani-lidskopravnich-judikatu,2024-08-18T12:23:30.107Z,true,,,newsletter,everyone,Vyhedávání lidskoprávních judikátů,,
147692593.34,2024-08-28T05:59:00.000Z,true,2024-08-28T12:00:07.009Z,2024-08-28T12:00:07.009Z,newsletter,everyone,Nativní aplikace vs. web. Řekni si o web #34,Ahoj! Seznam chce konkurovat HeroHero a Forendors. Čeká nás optimalizace pro vybavení z paměti. Zahrajte si tetris nebo hada s tabulkami. Nastal odklon od vydávání mobilních aplikací?,
147687012.automatisch-open-source-automatizace,2024-08-14T08:01:02.383Z,true,,,newsletter,everyone,Open source alternativa pro automatizaci,,
147685904.pribeh-excalidraw-rovnovaha-mezi,2024-08-14T07:01:50.025Z,true,,,newsletter,everyone,Příběh Excalidraw: Rovnováha mezi jednoduchostí a uživatelskou hodnotou,,
147684968.neverejna-domena-internal,2024-08-14T05:01:21.437Z,true,,,newsletter,everyone,Neveřejné domény budou .internal,,
147682912.czccz-prechazi-na-allegro,2024-08-13T21:19:24.514Z,true,,,newsletter,everyone,CZC.cz končí: e-shop přechází na tržiště Allegro,,
147682457.wcag-planek-metra,2024-08-13T21:02:10.481Z,true,,,newsletter,everyone,Přístupnost webu přehledně jako plánek metra,,
147681490.pruvodce-typografii-s-google-fonts,2024-08-13T20:50:43.293Z,true,,,newsletter,everyone,Průvodce typografií s Google Fonts,,
147678325.33,2024-08-21T05:59:00.000Z,true,2024-08-21T07:37:56.583Z,2024-08-21T07:37:56.583Z,newsletter,everyone,Nástroje nedělají designéra. Řekni si o web #33,"Ahoj! Klienti navrhují s Canvou a designéři nemají co žrát. Akorát že vůbec. Navrhujte co nejlépe, ale ne lépe. Jen jeden druhý faktor nestačí. Vždy udělejte jen jednu změnu. Co poslouchají designéři?",
147467009.33-let-od-spusteni-prvniho-webu,2024-08-05T22:54:00.000Z,true,,,newsletter,everyone,33 let od spuštění prvního webu,,
147440217.ios-18-distraction-control,2024-08-07T08:15:47.358Z,true,,,newsletter,everyone,Safari v iOS 18 zbaví web otravného balastu,,
147439802.google-nelegalni-monopol-usa,2024-08-07T08:08:23.321Z,true,,,newsletter,everyone,USA: Soud označil Google za nelegálního monopolistu,,
147438925.32,2024-08-14T05:59:55.907Z,true,2024-08-14T05:59:56.051Z,2024-08-14T05:59:56.051Z,newsletter,everyone,Přežije vaše URL změnu platformy? Řekni si o web #32,"Ahoj! Obliba Edge roste. AI, AR a VR jsou budoucností UI. Doménový model vede k návrhu kvalitního systému URL webu. Susan Wojcicki ubytovala Google ve své garáži a naučila ho vydělávat na reklamě.",
147169991.usa-neomezi-open-source-ai,2024-07-31T08:01:33.956Z,true,,,newsletter,everyone,Bílý dům neplánuje omezit open-source AI,,
147037490.apek-cervnovy-boom-v-nakupu-on-line,2024-07-29T07:01:16.294Z,true,,,newsletter,everyone,APEK: Červnový boom v nákupu on-line služeb,,
147036904.digitalizace-v-cesku-a-v-zemich-eu,2024-07-28T07:01:19.072Z,true,,,newsletter,everyone,Digitalizace v Česku a v zemích EU,,
147035939.mobile-friendly-web,2024-08-03T05:00:35.383Z,true,,,newsletter,everyone,"Mobile friendly web, ale jak?",,
147034763.dokumentace-designovych-rozhodnuti,2024-08-02T07:01:10.053Z,true,,,newsletter,everyone,Dokumentace designových rozhodnutí,,
147032278.jak-mluvit-s-lidmi-na-sitich,2024-07-29T06:00:55.390Z,true,,,newsletter,everyone,Jak mluvit s lidmi na sociálních sítích – Vyhnánková a Losekoot,,
147031658.privacy-sandbox-results,2024-07-27T05:00:47.180Z,true,,,newsletter,everyone,Co přineslo vypnutí 3rd-party cookies v Chromu v číslech reklamních kampaní,,
147029435.persony-archetypy-srovnani,2024-08-01T07:00:54.940Z,true,,,newsletter,everyone,Persony a Archetypy ve vašem projektu,,
147029169.dobre-zpravy-z-ameriky-pro-ux-vyzkumniky,2024-07-28T06:00:51.758Z,true,,,newsletter,everyone,Dobré zprávy z Ameriky pro UX výzkumníky,,
147029020.ameriku-ceka-nedostatek-startupu,2024-08-01T05:00:54.707Z,true,,,newsletter,everyone,Ameriku čeká nedostatek startupů,,
147028743.remote-bez-povyseni,2024-07-31T07:00:42.854Z,true,,,newsletter,everyone,Pracujete na dálku? Nepovýší vás.,,
147015596.efektivni-prace-s-daty-v-designu,2024-08-04T05:00:24.203Z,true,,,newsletter,everyone,Efektivní práce s daty v designu,,
147015296.markdown-v-google-dokumentech,2024-07-31T05:01:01.838Z,true,,,newsletter,everyone,Markdown v Google Dokumentech,,
147014677.doctorow-myspace-demokratizace-designu,2024-07-30T07:01:19.483Z,true,,,newsletter,everyone,Doctorow: Myspace utvářel autentické komunity,,
147014229.steigerwald-statu-ma-stacit-helpdesk,2024-07-26T05:30:49.782Z,true,,,newsletter,everyone,Steigerwald: Státu má místo portálů a aplikací stačit helpdesk ,,
147013836.alternativni-text-prakticky-navod,2024-07-30T05:00:18.902Z,true,,,newsletter,everyone,Alternativní text: Praktický návod pro přístupný obsah,,
147013646.pristupnost-typografie,2024-08-02T06:01:09.260Z,true,,,newsletter,everyone,"Typografie a přístupnost: Design pro 1,1 miliardy lidí",,
147012967.svycarsko-prechazi-na-open-source,2024-08-03T07:00:56.152Z,true,,,newsletter,everyone,Švýcarsko přechází na open source software ve státní správě,,
147011965.searchgpt-waitlist,2024-07-25T20:19:00.660Z,true,,,newsletter,everyone,Chat GPT dostane vyhledávání,,
147011369.marik-ai-neni-bytost,2024-07-27T04:00:19.634Z,true,,,newsletter,everyone,"Profesor Mařík: AI není bytost, ale nástroj",,
147011027.kurz-design-systemu,2024-07-29T05:01:02.611Z,true,,,newsletter,everyone,Úvod do design systémů – kurz od Figmy,,
147009497.metriky-pro-design-system,2024-08-03T06:00:59.546Z,true,,,newsletter,everyone,Metriky pro design systém,,
147006801.first-party-google-tag,2024-07-28T05:00:53.473Z,true,,,newsletter,everyone,Průvodce nastavením first-party módu pro Google tag,,
146989708.ux-mikro-audity,2024-08-01T06:00:40.832Z,true,,,newsletter,everyone,UX mikroaudity klíčem k úspěchu digitálních produktů,,
146989016.nastavte-opt-out-treninku-ai,2024-07-27T06:00:07.018Z,true,,,newsletter,everyone,Proč nastavit opt-out tréninku AI ve Figmě,,
146988004.5-principu-cinskeho-ux,2024-08-02T05:01:02.394Z,true,,,newsletter,everyone,Pět principů čínského UX designu podle Juliette Xing,,
146987302.novy-ux-team-of-one,2024-07-26T06:01:23.434Z,true,,,newsletter,everyone,Leah Buley a Joe Natoli: Nový UX team of one,,
146986439.vyhody-vyzkumneho-repozitare,2024-07-30T06:01:08.908Z,true,,,newsletter,everyone,Výhody používání výzkumného repozitáře,,
146965492.pozvanka-na-frontkon-2024,2024-07-26T05:01:02.669Z,true,,,podcast,everyone,Pozvánka na FrontKon 2024,,
146963461.illustrator-ai-bez-promptu,2024-07-25T08:00:54.233Z,true,,,newsletter,everyone,Illustrator mění hru: AI generování bez promptů,,
146963248.z-boxu-bez-aplikace,2024-07-25T07:00:37.062Z,true,,,newsletter,everyone,U Z-boxů už nepotřebujete aplikaci Packeta,,
146962234.google-smartphone-bot,2024-07-25T06:01:11.421Z,true,,,newsletter,everyone,Google prochází weby už jen robotem pro smartphony,,
146961712.affinity-sleva,2024-07-25T05:01:31.803Z,true,,,newsletter,everyone,Affinity dává 50% letní slevu,,
146951803.31,2024-08-07T21:55:00.000Z,true,2024-08-07T22:37:03.873Z,2024-08-07T22:37:03.873Z,newsletter,everyone,Design tokeny mění spolupráci designérů a vývojářů. Řekni si o web #31,Ahoj! Rozdělí americký soud Google? Safari odstraní z webu balast. Ani zachování cookies v Chromu už reklamnímu průmyslu nepomůže. Myš na předplatné?! Zákony UX. Designové tokeny. 33 let webu!,
146934963.copyright-a-ai-nastroje,2024-07-24T11:01:33.909Z,true,,,newsletter,everyone,Dolejšová: Umělá inteligence a ochrana autorských práv,,
146934796.facesjs-generator-avataru,2024-07-24T10:01:27.359Z,true,,,newsletter,everyone,Faces.js: generátor profilových obrázků,,
146933948.pristupnost-ebook-zdarma,2024-07-24T09:01:46.139Z,true,,,newsletter,everyone,Přístupnost: Praktický ebook zdarma,,
146927423.alexej-soldatov-za-mrizemi,2024-07-23T18:49:11.649Z,true,,,newsletter,everyone,Otec ruského internetu za mřížemi,,
146916965.jak-na-papirove-wireframy,2024-07-24T08:01:13.303Z,true,,,newsletter,everyone,Jak vytvořit papírové wireframy ,,
146916346.posledni-rok-pro-goo-gl,2024-07-24T07:01:50.782Z,true,,,newsletter,everyone,Zkracovač goo.gl má před sebou poslední rok,,
146915975.kyberzakon-eklep,2024-07-23T12:36:34.092Z,true,,,newsletter,everyone,Kyberzákon v eKLEPu,,
146915287.google-3rd-party-cookies-zmena,2024-07-23T12:13:11.632Z,true,,,newsletter,everyone,Google a 3rd-party cookies: změna kurzu nebo nový trik?,,
146914969.ux-researcher-playlist,2024-07-23T12:00:04.761Z,true,,,newsletter,everyone,Řekni to písničkou: UX výzkumník,,
146914617.kladeni-otazek-v-designu,2024-07-23T11:43:02.466Z,true,,,newsletter,everyone,Umění kladení otázek v designu,,
146914479.mzdy-ux-specialistu-v-usa,2024-07-23T11:32:42.103Z,true,,,newsletter,everyone,Mzdy UX specialistů v USA: Inflace a její dopad,,
146803515.reseni-penalizace-googlem,2024-07-20T06:01:37.421Z,true,,,newsletter,everyone,Penalizace Googlem: Příběh s dobrým koncem?,,
146801627.miro-ai-sidekick,2024-07-20T05:01:03.245Z,true,,,newsletter,everyone,Miro: AI jako člen další týmu,,
146779849.ikony-potrebuji-popisek,2024-07-19T09:01:42.550Z,true,,,newsletter,everyone,Které ikony (ne)potřebují popisek,,
146746986.out-of-office-message,2024-07-19T08:00:43.963Z,true,,,newsletter,everyone,OOO: Out of Office,,
146745673.dark-patterns-gallery,2024-07-19T05:00:08.381Z,true,,,newsletter,everyone,Přehlídka temných návrhových vzorů,,
146742862.berkun-ai-designerum-praci-nebere,2024-07-18T08:32:28.802Z,true,,,newsletter,everyone,Scott Berkun: Ještě ne. Ještě AI designérům práci nebere,,
146741830.zaklady-seo,2024-07-18T07:43:46.274Z,true,,,newsletter,everyone,Základní orientace v SEO a pár zábavných vzpomínek,,
146712313.klonovany-docekal,2024-07-18T06:01:39.446Z,true,,,newsletter,everyone,Klonovaný Dočekal: Co experiment přinesl?,,
146710723.30,2024-07-31T05:59:44.444Z,true,2024-07-31T05:59:44.557Z,2024-07-31T05:59:44.557Z,newsletter,everyone,"Nevyvíjejte vesmírné pero, kde stačí obyčejná tužka. Řekni si o web #30",Ahoj! Experiment s Chromem bez 3rd-party cookies nedopadl dobře. Formuláře pro zadání adresy jsou oříšek. Měřitelné UX jako signál pro SEO. Tužka a papír jsou stále oblíbené nástroje designérů.,
146690028.hifi-design-a-chyby-konceptu,2024-07-17T08:01:50.344Z,true,,,newsletter,everyone,Naleštěné návrhy zakrývají chyby konceptu,,
146689803.export-search-console-do-bigquery,2024-07-17T07:01:03.046Z,true,,,newsletter,everyone,Export ze Search Console do BigQuery,,
146689256.seo-ai-vs-clovek,2024-07-17T05:01:07.847Z,true,,,newsletter,everyone,"Záleží u SEO, jestli obsah tvoří člověk?",,
146640396.rekordni-cena-domeny-cz,2024-07-16T05:01:18.048Z,true,,,newsletter,everyone,Doménové aukce mají nový rekord: 152.077 korun,,
146637673.proc-ux-repozitar-selhava,2024-07-15T15:28:51.992Z,true,,,newsletter,everyone,Proč selhávají výzkumné repozitáře,,
146631881.alt-text-generator,2024-07-16T07:01:19.009Z,true,,,newsletter,everyone,Generátor alternativních popisků k obrázkům,,
146598472.galerie-komponent,2024-07-15T07:00:57.023Z,true,,,newsletter,everyone,Galerie komponent s ukázkami ze stovky design systémů,,
146596018.ai-act-zacina-platit,2024-07-14T10:18:31.081Z,true,,,newsletter,everyone,Evropské nařízení o AI vstoupí v platnost 2. srpna,,
146561322.responsive-font-size,2024-07-16T06:01:16.715Z,true,,,newsletter,everyone,Trik pro nastavení responsivity písma,,
146560929.pruvodce-pristupnosti-pisma,2024-07-15T06:01:28.631Z,true,,,newsletter,everyone,Průvodce přístupností písma,,
146560048.inclusive-sans,2024-07-14T06:01:00.917Z,true,,,newsletter,everyone,Inclusive Sans – co činí písmo přístupným,,
146559718.skryta-sila-typografie,2024-07-13T06:01:40.283Z,true,,,newsletter,everyone,Skrytá síla typografie,,
146541615.ga4-mereni-robotu,2024-07-12T12:52:05.780Z,true,,,newsletter,everyone,Sledování robotů na webu: PHP skript pro Google Analytics 4,,
146541200.kristalovka-nominace-24,2024-07-12T12:41:17.533Z,true,,,newsletter,everyone,Křišťálová Lupa 2024 sbírá nominace,,
146524839.local-first-software,2024-07-12T07:01:18.666Z,true,,,newsletter,everyone,Local first software,,
146524757.29,2024-07-24T05:59:57.024Z,true,2024-07-24T05:59:57.190Z,2024-07-24T05:59:57.190Z,newsletter,everyone,Markdown je s námi 20 let. Řekni si o web #29,Ahoj! Chrome si cookies nechá. Jak husté je vaše UI? Různým typům uživatelského vstupu odpovídá jiná klávesnice. Atomický UX výzkum škáluje. AI převede čmáranice na diagramy. Markdown se dobře čte.,
146524471.canva-cili-na-profesionaly,2024-07-12T06:01:34.678Z,true,,,newsletter,everyone,Canva cílí na profesionální designéry. Je už dost dobrá?,,
146500159.dolejsova-ochrana-spotrebitele,2024-07-11T10:01:06.173Z,true,,,newsletter,everyone,"Petra Dolejšová: Recenze, slevy, textace tlačítek a záruky vs. ochrana spotřebitele",,
146490048.blunarova-rozhovor,2024-07-11T08:30:10.895Z,true,,,newsletter,everyone,Blunárová: S AI mám více času na strategii,,
146489135.allegro-boxy,2024-07-11T07:00:35.413Z,true,,,newsletter,everyone,WeDo se mění na One by Allegro a pořizuje výdejní boxy,,
146488946.jak-poznat-dobry-design,2024-07-11T06:01:24.525Z,true,,,newsletter,everyone,"Je to dobrý design, nebo jen hezký obrázek?",,
146488638.design-102-brief,2024-07-10T22:50:12.862Z,true,,,newsletter,everyone,Jak na zadání pro designéry,,
146453757.newslettery-pro-designery,2024-07-10T10:02:23.000Z,true,,,newsletter,everyone,Užitečné newslettery pro designéry,,
146452626.hry-pro-barvoslepe,2024-07-10T08:01:21.246Z,true,,,newsletter,everyone,Mattel upraví hry pro barvoslepé,,
146452206.freelance-pricing,2024-07-09T23:44:37.039Z,true,,,newsletter,everyone,Nastavení správné ceny pro freelancery,,
146451794.trenovani-ai-figma,2024-07-09T23:33:44.700Z,true,,,newsletter,everyone,"Chcete, aby Figma trénovala AI na vaší práci?",,
146451399.jak-na-vyzkum-od-stolu,2024-07-09T23:25:54.544Z,true,,,newsletter,everyone,"Výzkum od stolu, a jak na něj",,
146450689.learning-design-ebook,2024-07-09T22:52:05.694Z,true,,,newsletter,everyone,Nový ebook o learning designu v češtině,,
146260790.proc-vynechavame-vyzkum,2024-07-03T21:43:28.977Z,true,,,newsletter,everyone,Proč přeskakujeme fázi uživatelského výzkumu?,,
146259288.dobry-design-ai,2024-07-03T20:56:03.755Z,true,,,newsletter,everyone,Co je to dobrý design v éře umělé inteligence,,
146237220.deaf-friendly,2024-07-03T12:17:41.197Z,true,,,newsletter,everyone,(aktualizováno) Znakový jazyk neslyšících je další jazyková verze webu,,
146227297.28,2024-07-17T08:32:28.107Z,true,2024-07-17T08:32:28.290Z,2024-07-17T08:32:28.290Z,newsletter,everyone,Co od nás technologie opravdu chtějí? Řekni si o web #28,"Ahoj! Návrhy od AI jsou bezduché jako z Fiverru. Máte UX checklist? Cesta uxáků do státní správy byla zdlouhavá, ale daří se. Od února budeme mít právo na digitální službu. Žijeme v AI pravěku.",
146220968.google-opousti-tretina-prokliku,2024-07-02T21:46:15.666Z,true,,,newsletter,everyone,Google pouští jen lehce přes třetinu vyhledávání dál na web,,
146218472.figma-vypnula-ai,2024-07-02T20:17:35.936Z,true,,,newsletter,everyone,Figma vypnula AI funkci Make Design,,
146214432.beeper,2024-07-02T18:23:51.932Z,true,,,newsletter,everyone,Beeper: všechny chatovací služby v jednom inboxu,,
146196298.translate-110-jazyku,2024-07-02T12:16:13.188Z,true,,,newsletter,everyone,Překladač Googlu umí stovku dalších jazyků,,
146196011.artistic-bento,2024-07-02T08:04:39.572Z,true,,,newsletter,everyone,Je artistic bento novým vizuálním trendem ve webdesignu?,,
146195887.portal-stavebnika,2024-07-02T07:55:22.904Z,true,,,newsletter,everyone,Ministerstvo pro místní rozvoj spustilo portál stavebníka,,
146195719.chyba-openssh,2024-07-02T07:45:44.875Z,true,,,newsletter,everyone,Chyba v OpenSSH může vést k vzdálenému spuštění kódu,,
146162964.meta-dma,2024-07-01T12:28:50.180Z,true,2024-07-01T12:28:50.267Z,2024-07-01T12:28:50.267Z,newsletter,everyone,Meta obviněna z porušení DMA pro přístup okay or pay,,
146161995.vyroci-knihy,2024-07-24T05:00:37.149Z,true,,,newsletter,everyone,"Před rokem vyšla kniha 75 tipů, jak si říct o web",,
146157938.passkeys-failed,2024-07-01T08:58:05.883Z,true,,,newsletter,everyone,"Passkeys – slibná technologie, nebo promarněná příležitost?",,
146157148.pulkert-30-hodin,2024-07-01T08:08:08.419Z,true,,,newsletter,everyone,Dalibor Pulkert: 30 hodin k vlastnímu byznysu,,
146156832.metafilter-25,2024-07-14T05:01:18.457Z,true,,,newsletter,everyone,Legendární Metafilter je s námi už 25 let,,
146144913.writebook,2024-06-30T21:43:47.562Z,true,,,newsletter,everyone,Writebook – bezplatný nástroj pro psaní a publikování elektronických knih,,
146128738.historie-viru,2024-06-30T09:19:24.972Z,true,,,newsletter,everyone,Altair: Fascinující podobnosti mezi digitálními a biologickými hrozbami,,
